Index [<ind>],Absolute Translational Velocity X Particle ID (Study 01 - Particles) [m/s],Particle X-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Y-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Z-Coordinate X Particle ID (Study 01 - Particles) [m],Temperature X Particle ID (Study 01 - Particles) [degC],Translational X-Velocity X Particle ID (Study 01 - Particles) [m/s],Translational Y-Velocity X Particle ID (Study 01 - Particles) [m/s],Translational Z-Velocity X Particle ID (Study 01 - Particles) [m/s]
814.0,0.143178866415045,-0.014523420334059324,0.04932602570394657,-0.06080848042416728,25.17808681329069,-0.11454684208149514,-0.08303809306727393,-0.021997360223560032
815.0,0.165120955750053,0.00036732001207990855,0.05597718863886618,-0.06597389036824791,25.21234784039524,-0.12246076344844548,-0.01569250926987035,-0.1096450482067014
816.0,0.12335946402361896,0.0605593211746285,0.06000112481356806,-0.005879032947335697,25.23277307935905,0.05261025101018888,0.005816066864003493,-0.11142662257769864
817.0,0.15772161760693032,-0.029862969056828836,0.05432844142577759,-0.0511515058270317,25.21890376944725,-0.15601712365908751,-0.0203049131195982,0.011066900600317675
818.0,0.1407269029480787,-0.05718500536492724,0.0497263865668805,0.007666598537827945,25.167004373902955,-0.0396085696970144,-0.055842949420599634,0.12295034534283777
819.0,0.14953728722794127,0.057931083565244366,0.05963958677217773,0.0028059139490219827,25.247291204841304,0.08252117996374032,0.011656882934623582,-0.12416026823880605
820.0,0.12511294872862658,0.056750373165323116,0.061389093726201965,-0.01741067937341513,25.230677157545358,0.029653463741302375,0.00865192935633926,-0.12123970532019666
821.0,0.12978366192149432,-0.056378360950223104,0.05448890638394705,0.011942109734477091,25.222364420774397,-0.035427803678293616,-0.02034290675283283,0.12318618336944515
822.0,0.24625536164119066,-0.03688589045782083,0.06110750211738131,0.023303327582912866,25.27470134973595,0.04874525169384661,0.04007083979706789,0.23803346691651336
823.0,0.17470278782523926,-0.04939928979415322,0.06030025529133369,0.012323054126397916,25.2483782291103,-0.035517607444497064,0.01327903623270484,0.17053806270759525
824.0,0.13432070077380925,0.05675920375244248,0.061436809493486684,-0.013968989617133344,25.235762699948964,0.041195207862186084,0.010594526717433259,-0.12740785497445625
825.0,0.27608921077826215,-0.015331605355793955,0.06096849167867025,0.017149412815127503,25.376257279099036,0.13007758345785586,-0.19366437222543278,0.1476454724008062
826.0,0.31168813799180733,0.03181980776791149,0.06054248095372845,0.023126542947709636,25.307335318959304,0.2461971188589189,0.04436075518604795,-0.1859263225842183
827.0,0.46248507036707087,0.008103736611260976,0.05202412828868333,0.03643923248479724,25.16326465744544,0.4471018637222335,0.04310213331915403,0.11015702370651499
828.0,0.7776947355139046,-0.019151221283479705,0.05262533346917725,-0.0011155159212699508,25.352001483695858,-0.4330684156819134,-0.009411331529395729,0.6458887487978431
829.0,0.1352650948837419,0.05563038506762932,0.06116732972637467,-0.02221464032572663,25.234880260907744,0.019239252281606625,0.013448394704749867,-0.13321275368904303
830.0,0.29683834365816764,0.02860317476913637,0.061233870037047305,-0.03936300750596355,25.262714554774732,-0.1172735632006438,0.04492700162569403,-0.26896371161343297
831.0,0.25033521672307907,-0.0470313820779534,0.05842472539010794,-0.007852665516837339,25.255094902582357,-0.16082698701552683,0.03303926269399001,0.18897303537789734
832.0,0.2234094024780392,-0.033271245243996654,0.05813489304179854,0.033661109971319186,25.248321734330773,0.08861939609946361,0.01953177813375155,0.2041491449737049
833.0,0.28256219303662783,0.03544032151969408,0.06022726121809101,-0.03553825593196842,25.266388255315235,-0.09138720328514822,0.04930662282276286,-0.26279008534417986
834.0,0.0827835105120011,0.05467285833901005,0.043342191160435736,-0.04135152483323776,25.18605091211083,-0.02287387274384083,-0.0763114558828511,-0.022504605293780264
835.0,0.6560848557546571,-0.02176455965233057,0.05276405091292776,0.009773915295973157,25.35644599515325,0.11086280484389278,-0.016940765675885858,0.6464284855349963
836.0,0.3259299704632167,-0.014808961674509902,0.053716077987460066,-0.0039511023301300385,25.4096782886225,-0.26199260588085993,-0.05478684498565179,0.1859801648736442
837.0,0.1705403265504719,0.034332274066443826,0.06053352086143327,-0.049396621481103554,25.217616031676016,-0.06700291582583057,0.008669713607900606,-0.1565868714699136
838.0,0.22840000455455536,-0.04942341221057732,0.05588655113687078,-0.017031564918050086,25.217390068868667,-0.18314401422129378,-0.008712875123207356,0.13619441230285054
839.0,0.2920366904406526,-0.03244957514898494,0.05970028436811929,0.025457639719081424,25.27506769646436,0.07229955410975208,0.04681776420305748,0.2790453368076369
